@relation KRKPA7.arff

@attribute att01 {f,l,n,t,w,b,g}
@attribute att11 {f,l,n,t,w,b,g}
@attribute att21 {f,l,n,t,w,b,g}
@attribute att31 {f,l,n,t,w,b,g}
@attribute att41 {f,l,n,t,w,b,g}
@attribute att51 {f,l,n,t,w,b,g}
@attribute att61 {f,l,n,t,w,b,g}
@attribute att71 {f,l,n,t,w,b,g}
@attribute att81 {f,l,n,t,w,b,g}
@attribute att91 {f,l,n,t,w,b,g}
@attribute att101 {f,l,n,t,w,b,g}
@attribute att111 {f,l,n,t,w,b,g}
@attribute att121 {f,l,n,t,w,b,g}
@attribute att131 {f,l,n,t,w,b,g}
@attribute att141 {f,l,n,t,w,b,g}
@attribute att151 {f,l,n,t,w,b,g}
@attribute att161 {f,l,n,t,w,b,g}
@attribute att171 {f,l,n,t,w,b,g}
@attribute att181 {f,l,n,t,w,b,g}
@attribute att191 {f,l,n,t,w,b,g}
@attribute att201 {f,l,n,t,w,b,g}
@attribute att211 {f,l,n,t,w,b,g}
@attribute att221 {f,l,n,t,w,b,g}
@attribute att231 {f,l,n,t,w,b,g}
@attribute att241 {f,l,n,t,w,b,g}
@attribute att251 {f,l,n,t,w,b,g}
@attribute att261 {f,l,n,t,w,b,g}
@attribute att271 {f,l,n,t,w,b,g}
@attribute att281 {f,l,n,t,w,b,g}
@attribute att291 {f,l,n,t,w,b,g}
@attribute att301 {f,l,n,t,w,b,g}
@attribute att311 {f,l,n,t,w,b,g}
@attribute att321 {f,l,n,t,w,b,g}
@attribute att331 {f,l,n,t,w,b,g}
@attribute att341 {f,l,n,t,w,b,g}
@attribute att351 {f,l,n,t,w,b,g}
@attribute class {won,nowin}

@data
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,f,f,t,t,t,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,f,f,t,t,t,t,t,f,l,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,f,f,t,t,t,t,t,f,l,f,w,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,f,f,t,t,t,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,f,f,t,t,t,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,f,f,t,t,t,t,t,f,l,f,n,f,f,t,f,t,f,t,f,f,f,t,f,f,f,f,t,f,f,f,t,n,nowin
f,f,t,f,f,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,n,nowin
f,f,t,f,t,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,t,t,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,n,nowin
f,f,t,f,f,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,n,nowin
f,f,t,f,t,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,n,nowin
f,f,f,t,t,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,b,f,f,f,f,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
t,f,t,f,t,f,t,t,t,t,t,f,l,f,b,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,w,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,n,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,f,t,t,f,t,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,f,t,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,f,t,t,f,t,t,t,t,t,f,l,f,n,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,f,t,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,f,t,f,f,t,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f,t,f,t,f,f,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,n,t,f,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,f,t,f,f,t,t,t,t,t,f,l,f,n,t,f,f,f,t,f,f,f,t,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,w,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
t,f,t,f,f,f,t,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
t,f,f,t,t,f,t,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
t,f,f,t,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,f,f,f,f,t,f,t,t,f,f,f,f,f,t,f,t,n,nowin
t,f,f,t,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,t,f,t,t,f,f,f,t,f,t,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
t,f,f,f,t,f,t,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,n,nowin
f,f,f,f,f,f,f,f,f,t,t,f,l,f,n,f,t,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,n,nowin
f,f,f,f,f,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,t,t,t,f,n,nowin
f,t,f,f,f,t,f,f,f,t,t,f,l,f,b,t,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,t,f,t,f,t,f,f,f,t,t,f,l,f,b,t,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,t,f,f,t,t,f,f,t,t,f,l,f,b,f,f,t,f,t,f,f,f,t,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,t,f,t,f,f,f,t,f,t,f,f,f,f,t,f,t,t,f,n,nowin
f,f,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,t,f,t,f,f,f,t,f,t,f,f,f,f,t,f,t,f,f,n,nowin
f,f,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,t,f,n,nowin
f,f,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,n,nowin
f,f,f,f,t,t,t,f,f,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,t,t,t,f,f,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,t,f,f,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,t,f,n,nowin
f,t,f,t,f,t,f,f,f,t,t,f,l,f,n,t,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,t,f,t,f,t,f,f,f,t,t,f,l,f,n,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f,t,f,t,f,t,n,nowin
f,t,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f,t,f,f,f,t,n,nowin
f,t,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,f,t,n,nowin
f,t,f,f,f,t,f,f,f,t,t,f,l,f,w,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
f,t,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,n,nowin
f,t,f,t,f,t,f,f,f,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,n,nowin
f,f,f,f,f,t,f,t,t,t,t,f,l,f,w,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,f,t,t,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,f,t,t,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,f,t,t,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,t,f,n,nowin
f,f,f,f,f,t,t,t,t,t,t,f,l,f,w,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,t,t,t,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,t,t,t,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,f,t,t,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,n,nowin
f,f,f,f,f,t,f,t,t,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,t,t,t,n,nowin
f,f,f,f,f,t,t,t,t,t,t,f,l,f,w,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,t,t,t,n,nowin
f,f,f,f,f,t,f,t,t,t,t,f,l,f,n,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,f,t,t,n,nowin
f,f,f,t,f,t,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,t,t,n,nowin
t,f,f,f,f,t,f,t,t,t,t,f,l,f,b,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,f,f,t,t,f,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,f,f,n,nowin
f,f,f,f,t,t,f,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,n,nowin
f,f,f,f,t,t,f,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
f,f,f,f,t,t,f,t,t,t,t,f,l,f,w,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
f,f,f,f,t,t,f,t,t,t,t,f,l,f,n,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
f,f,f,f,t,t,f,t,t,t,t,f,l,f,w,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,n,nowin
f,f,f,t,f,t,t,t,t,t,t,f,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,t,t,n,nowin
f,f,f,f,t,t,f,t,t,t,t,f,l,f,w,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
f,f,f,t,f,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,n,nowin
f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,f,f,f,t,t,t,t,f,f,l,f,n,t,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,t,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,f,f,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,t,n,nowin
f,f,f,t,f,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,t,f,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,n,nowin
f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,n,nowin
f,t,f,f,f,t,f,f,f,t,f,f,l,f,n,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,t,t,n,nowin
f,t,f,t,f,t,f,f,f,t,f,f,l,f,n,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,t,t,n,nowin
f,t,f,f,f,t,f,f,f,t,f,f,l,f,n,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,f,t,t,f,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,f,f,t,t,f,t,t,t,f,f,l,f,n,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,n,nowin
f,f,f,f,f,f,f,f,f,t,t,t,g,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,f,f,f,f,t,t,t,g,f,n,f,t,t,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,f,f,f,f,f,f,f,t,t,t,g,f,n,f,t,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,n,nowin
f,f,f,f,f,f,f,f,f,t,t,t,g,f,n,f,t,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,f,f,f,f,t,t,t,t,t,t,g,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,f,t,t,t,t,f,t,g,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,t,t,t,f,n,nowin
f,f,f,f,f,t,t,f,f,t,t,t,g,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,t,f,f,f,f,f,f,f,t,f,t,l,f,n,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f,t,n,nowin
f,t,f,f,f,f,f,f,f,t,f,t,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,t,n,nowin
f,t,f,f,f,f,f,f,f,t,f,t,l,f,n,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,n,nowin
f,f,f,f,f,f,t,t,t,t,t,t,l,f,w,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,f,t,t,t,t,t,t,l,f,w,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,t,n,nowin
f,f,f,f,f,f,t,t,t,t,t,t,l,f,n,f,t,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,f,f,f,f,f,f,f,t,t,t,l,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,f,f,f,f,t,t,t,l,f,n,f,t,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,n,nowin
f,f,f,f,f,f,t,t,t,t,t,t,l,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,f,t,t,t,t,f,t,l,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,t,t,t,f,n,nowin
f,f,f,f,f,t,t,f,f,t,t,t,l,f,w,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,t,f,f,t,t,t,l,f,n,f,f,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,f,n,nowin
f,f,f,f,f,t,t,f,f,t,t,t,l,f,n,f,t,t,f,t,f,f,t,t,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,f,f,f,t,t,f,f,t,t,t,l,f,n,f,t,t,f,f,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,f,f,f,t,t,f,f,t,t,t,l,f,n,f,t,t,f,t,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,n,nowin
f,f,f,f,f,t,t,f,f,t,t,t,l,f,n,f,t,f,f,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,n,nowin
f,t,f,f,f,f,f,f,f,t,f,t,l,f,n,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,n,nowin
f,t,f,f,f,f,f,f,f,t,f,t,l,f,n,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,n,nowin
f,f,t,f,f,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,t,f,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,nowin
f,f,t,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,t,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,f,f,f,t,t,t,t,f,f,g,f,n,t,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,f,f,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,f,t,t,f,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,t,t,nowin
f,f,f,f,t,t,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,nowin
f,f,f,f,t,f,t,f,f,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
f,f,f,f,f,f,f,f,f,t,f,f,g,f,n,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,t,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,t,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,t,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,t,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,nowin
f,f,t,t,t,f,t,t,t,t,f,f,g,f,n,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f,t,t,nowin
f,f,t,f,t,f,t,t,t,t,f,f,g,f,n,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,nowin
f,f,f,f,f,f,f,f,f,t,f,f,g,f,n,f,t,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,t,f,t,t,t,f,f,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,t,t,t,nowin
f,f,f,t,f,t,f,f,f,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,f,f,t,t,t,f,f,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,t,f,t,t,t,f,f,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,f,t,t,t,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,f,f,f,t,f,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
f,f,f,f,t,t,f,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,t,nowin
f,f,f,f,t,t,f,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,f,f,t,t,t,t,t,t,f,f,g,f,n,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,nowin
f,f,f,f,f,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
f,f,f,f,f,f,t,t,t,t,f,f,l,f,n,t,f,t,f,f,f,t,f,f,f,t,f,f,f,f,f,f,t,f,t,t,nowin
